ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783442341856; 344234185X,Hühnersuppe für die Seele,"Sonderausgabe, 1. Auflage",München,Arkana,2015,331,,,"Radünz, Christiane",,"Canfield, Jack; Hansen, Mark Victor",Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783940527752,Ich bin ein Phantomschriftsteller,1. Auflage,Gossenberg,OSTASIEN Verlag,2015,235,"Gim, Yeon su",,"Lee, Heike; Yi, T'ae-hun",,"Lee, Heike",Erzählende Literatur,ger,kor
9783442175505; 344217550X,"""Ich habe nach dir gewonnen""","Vollständige Taschenbuchausgabe, 1. Auflage",München,Goldmann ,2015,159,"Reftel, Kristina",,"Schneider, Gabriele",,,Anthologie; Erzählende Literatur: Anthologien,ger,swe
9783869135830; 3869135832,Im Käfig und andere Erzählungen,"Originalausgabe, erste Auflage",Cadolzburg,ars vivendi,2015,404,"James, Henry",,"Röckelein, Gottfried",,,Fiktionale Darstellung; Belletristische Darstellung; Historische Romane und Erzählungen; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783854097891; 3854097891,Jadelicht und Liebesknoten,,Wien,Löcker,2015,292,,"Zhang, Yiwu","Strasser, Jürgen",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783630874647; 3630874649,Jemand wird dafür bezahlen müssen,1. Aufl.,München,Luchterhand,2015,314,"Percy, Benjamin",,"Berr, Klaus","Percy, Benjamin",,Erzählende Literatur,ger,eng
9783861509196,Kannibalismus im Zug und andere Erzählungen,5. Aufl.,Leipzig,Zweitausendeins,2015,335,"Twain, Mark","Haffmans, Gerd","Raykowski, Harald",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783847703716; 3847703714,Kolokolamsk und andere unglaubliche Geschichten,1. Aufl.,Berlin,AB - Die Andere Bibliothek,2015,330,"Ilʹf, Ilʹja; Petrov, Evgenij",,"Ettinger, Helmut",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783423260671; 342326067X,Kurze Begegnungen mit Che Guevara,Dt. Erstausg.,München,Dt. Taschenbuch-Verl.,2015,272,"Fountain, Ben",,"Biermann, Pieke","Fountain, Ben",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783857917738,Ländlicher Schmerz,Limitierte Jubiläums-Ed.,Zürich,Limmat,2015,203,"Bille, S. Corinna",,"Dütsch, Elisabeth","Bille, S. Corinna",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783596520619; 3596520614,Liebes Leben,,Frankfurt am Main,Fischer  Taschenbuch ,2015,445,"Munro, Alice",,"Zerning, Heidi",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783863561123; 3863561120,Magdanas Esel,1. Auflage,Ludwigsburg,Pop Verlag,2015,171,"Gabašvili, Ekaterine","Chotiwari-Jünger, Steffi","Chotiwari-Jünger, Steffi; Xotivari, Arč̕il",,,Anthologie; Erzählende Literatur: Hauptwerk vor 1945,ger,geo
9783940524348,Mamas wunderbares Herz,,Berlin,Ed. fotoTAPETA ,2015,117,"Vetri, Nino",,"Rostek, Andreas","Vetri, Nino",,Erzählende Literatur,ger,ita
9783596905416; 3596905419,Marcovaldo oder Die Jahreszeiten in der Stadt,1. Auflage,Frankfurt am Main,FISCHER Taschenbuch,2015,224,"Calvino, Italo",,"Erné, Nino",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ita
9783866002432,Münchhausens Abenteuer,,Frankfurt am Main,Stroemfeld,2015,266,"Raspe, Rudolf Erich; Wiebel, Bernhard",,"Howald, Stefan",,"Howald, Stefan",Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783406682261; 340668226X,"Nasreddin Hodscha, 666 wahre Geschichten",4. Aufl.,München,Beck,2015,318,,,"Marzolph, Ulrich",,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,ara; per; eng; fre
9781781931165; 178193116X,Night Lords,Dt. Erstausg.,Nottingham,Black Library,2015,1021,"Dembski-Bowden, Aaron",,"Gehart, Sebastian; Behrenbruch, Stefan","Dembski-Bowden, Aaron",,Science Fiction,ger,eng
9783931109677,Niki oder Die Geschichte eines Hundes,,Berlin,Verlag Das Arsenal,2015,141,"Déry, Tibor",,"Nagel, Ivan","Déry, Tibor; Déry, Tibor",,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,hun
9783518425008; 3518425005,Nirvana,1. Aufl.,Berlin,Suhrkamp,2015,265,"Johnson, Adam",,"Burger, Anke Caroline","Johnson, Adam",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783737409544; 3737409544,Pater-Brown-Geschichten,,Wiesbaden,Marixverl.,2015,188,"Chesterton, G. K.",,,,,Geschenkbücher; Historische Kriminalromane,ger,eng
9783737409506; 3737409501,Petersburger Erzählungen,,Wiesbaden,Marixverl.,2015,219,"Gogolʹ, Nikolaj Vasilʹevič",,"Eliasberg, Alexander","Gogolʹ, Nikolaj Vasilʹevič",,Geschenkbücher; Fantastische Literatur,ger,rus
9788085874778; 8085874776,Ploučnické květy,První knižní vydání,Liberec,Krajská vědecká knihovna v Liberci,2015,186,"Sekyra, Marek; Simm, Otokar; Cidlina, Tomáš",,,,"Drugová, Lenka,, 1982-",Anthologie; Gemischte Anthologien,cze; ger,cze; ger
9783596950195; 3596950198,Presence,,"Frankfurt, M.",Fischer Taschenbuch,2015,413,"Miller, Arthur",,"Strätling, Uda","Miller, Arthur",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783737407229; 3737407223,"Rom, andere Stadt",2. veränderte Auflage,Wiesbaden,Corso,2015,111,"Pasolini, Pier Paolo",,"Kopetzki, Annette; Prammer, Theresia",,,Bildband; Anthologie,ger,ita
9783938305706,Roter Vogel erzählt,"Deutsche Erstausgabe, 1. Auflage",Chemnitz,Palisander,2015,397,Zitkala-Ša,,"Elstner, Frank; Grafe, Ulrich",,,Fiktionale Darstellung; Historische Romane und Erzählungen; Erzählende Literatur,ger,eng
9783257069419,Rothschilds Geige,1. Aufl.,Zürich,Diogenes,2015,452,"Čechov, Anton Pavlovič",,"Urban, Peter",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,rus
9783902711373,Sämtliche Erzählungen,,Wien,Septime-Verl.,2015,522,"Tiptree, James",,"Bauche-Eppers, Eva; Warnken, Margo Jane; Gmeiner, Sabrina; Stumpf, Andrea; Böhmert, Frank; Bittner, Elvira",,"Silverberg, Robert",,ger,eng
9783902711335,Sämtliche Erzählungen,,Wien,Septime-Verl.,2015,517,"Tiptree, James",,"Bauche-Eppers, Eva; Stumpf, Andrea; Scheifinger, Laura; Bittner, Elvira",,,,ger,eng
9783518425022; 3518425021,Sämtliche Erzählungen,Erste Auflage,Berlin,Suhrkamp,2015,579,"Onetti, Juan Carlos","Becker, Svenja; Dormagen, Jürgen","Becker, Svenja; Botond, Anneliese; Dormagen, Jürgen; Muster, Wilhelm; Poppenberg, Gerhard; Strien, René",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9786082322100,Schatzhaus der Poesie,,Skopje,"Nationale Universitäts bibliothek ""St. Kliment von Ohrid""",2015,529,,"Stoychevski, Sande",,,,Anthologie; Lyrik,ger,mac
9783902878502,Sie kamen vor Tagesanbruch,,Klagenfurt,Kitab,2015,160,"Beksultanov, Musa",,"Herold, Marianne",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,che
9783957710291,Sieben Arten den Sari zu binden,1. Aufl.,"Frankfurt, M.",Größenwahn-Verl.,2015,161,"Radeva, Todora",,"Bormann-Nassonowa, Elvira","Radeva, Todora",,Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,bul
9783940132741; 3940132748,Sprachfeuer,1. Auflage,Berlin,Regiospectra,2015,373,,"Damshäuser, Berthold; Sarjono, Agus R.",,,,Anthologie; Lyrik,ger,ind
9783854097853; 3854097859,Straßenzauberer,,Wien,Löcker,2015,297,,"Liu, Tao",,,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783293207073,Tanz der Dienstmädchen,1. Auflage,Zürich,Unionsverlag,2015,231,"Brennan, Maeve",,"Oeser, Hans-Christian",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783944155050; 394415505X,Taubenfüttern,Deutsche Erstausgabe,Neusäß,Fruit Dove Press,2015,94,"Pierides, Stella",,"Müller, Hermann J.",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783902871626,The automnic stories,Neue Ausgabe,Berlin,hochroth,2015,29,"Ivaniv, Viktor","Kurlenina, Vera","Jackson, Hendrik",,,Fiktionale Darstellung; Erzählende Literatur,ger,rus
9783150077443,The Canterbury tales,Bibliogr. erg. Ausg.,Stuttgart,Reclam,2015,566,"Chaucer, Geoffrey","Bergner, Heinz",,,,,ger; eng,eng
9783423095273; 342309527X,The curious case of Benjamin Button and other stories,Originalausgabe,München,dtv,2015,166,"Fitzgerald, F. Scott",,"Wolff, Lutz-W.",,,Fiktionale Darstellung; Zweisprachige Ausgaben: Deutsch / Englisch,ger; eng,eng
9783943810110,Über Frauen und andere Geschöpfe,,München,Verl. ohne Geld,2015,128,"Zapperi Zucker, Ada",,"Hampp, Rosalie",,,Zweisprachige Ausgaben: Deutsch / Italienisch,ger; ita,ita
9783431039214; 3431039219,Ungleiche Freunde,,Köln,Lübbe,2015,47,"Holland, Jennifer S.",,"Schumacher-Hernández, Tobias","Holland, Jennifer S.",,Geschenkbücher,ger,eng
9783431039207; 3431039200,Ungleiche Freunde,,Köln,Lübbe,2015,47,"Holland, Jennifer S.",,"Schumacher-Hernández, Tobias","Holland, Jennifer S.",,Geschenkbücher,ger,eng
9783431039252; 3431039251,Ungleiche Freunde,,Köln,Lübbe,2015,47,"Holland, Jennifer S.",,"Schumacher-Hernández, Tobias","Holland, Jennifer S.",,Geschenkbücher,ger,eng
9783791726588; 3791726587,Unterwegs,,Regensburg,Pustet,2015,187,,,,,,Zweisprachige Ausgaben: Deutsch / weitere Fremdsprache,ger; cze,cze; ger
9783935535366,"Von Heuverkäufern, Glücksvögeln und Steinmörsern","Deutsche Erstausgabe, 1. Auflage",Frankfurt am Main,Literaturca Verlag,2015,200,"Esendal, Memduh Şevket",,"Babadostu, Attila; Gül, Dimitri; Kantemur, Iskender; Langsenlehner, Melanie; Margiol, Julia; Teichmann, Lisa",,,Fiktionale Darstellung; Erzählende Literatur: Anthologien,ger; tur,tur
9783763267804,"Von Männern, die keine Frauen haben",,"Frankfurt, M.",Büchergilde Gutenberg,2015,253,"Murakami, Haruki",,"Gräfe, Ursula","Murakami, Haruki",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,jpn
9783518241042; 3518241044,Warum wir die Frauen lieben,1. Auflage,Berlin,Suhrkamp,2015,175,"Cartarescu, Mircea",,"Wichner, Ernest",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,rup
9783945550069,Was uns treibt,,Wiesbaden,Luxbooks,2015,105,"Hempel, Amy",,"Mesch, Stefan","Hempel, Amy",,Erzählende Literatur,ger,eng
9783406683497; 3406683495,Wie der Leopard zu seinen Flecken kam,,München,C.H. Beck,2015,175,"Kipling, Rudyard",,,,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783442749430; 3442749433,"Winesburg, Ohio","Genehmigte Taschenbuchausg., 1. Aufl.",München,btb ,2015,299,"Anderson, Sherwood",,"Schönfeld, Eike","Anderson, Sherwood","Kehlmann, Daniel",Anthologie; Anthologie; Erzählende Literatur,ger,eng
9783518466384; 3518466380,Wir erschossen auch Hunde,1. Aufl.,Berlin,Suhrkamp,2015,300,"Klay, Phil",,"Meyer, Hannes","Klay, Phil",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783852081212,Wolfsjagd in Russland,,Wien,Österr. Jagd- und Fischerei-Verl.,2015,159,,"Natmessnig, Ingolf",,,,Erzählende Literatur: Anthologien,ger,rus
9783863320249,Wortrotation,1. Aufl.,Lindlar,Schweitzerhaus-Verl.,2015,118,,,"Schmale-Özbey, Jutta",,"Gaag, Velina Van der; Atug, Mirza",Gemischte Anthologien,ger,tur
9783442713035; 344271303X,Zehnter Dezember,"Genehmigte Taschenbuchausgabe, 1. Auflage",München,btb Verlag (TB),2015,269,"Saunders, George",,"Heibert, Frank",,,Anthologie; Erzählende Literatur,ger,eng
9783465039075,Zukunftsarchäologie,,"Frankfurt, M.",Klostermann,2015,82,,"Ṭiḳotsḳi, Gidʿon; Barouch, Lina",,,"Heuberger, Rachel; Shaham, Dan",Lyrik,heb; ger,heb
9783742022950; 3742022954,Zwischen Lutherberg und Löbauer Wasser,1. nakł.,Bautzen,Domowina-Verl.,2015,335,,"Grojlich, Marko",,,,Anthologie; Zweisprachige Ausgaben: Deutsch / weitere Fremdsprache,ger; hsb,hsb
9783869414362,10.000 Zombies,,Köln,Komet,2014,51,,,,,"Hartman, David; Cox, Alexander; Zombie, Rob",Horror; Horror,ger,eng
9783990283707,1989 - 7 tschechische und 7 österreichische Texte,,Weitra,Verl. Bibliothek der Provinz,2014,163,,"Kohl, Walter; Weber, Andreas","Jähn, Karl-Heinz",,,Erzählende Literatur: Anthologien,ger,cze
9788495856821; 8495856824,3 Erzählungen von der Alhambra,,"Granada, Spanien",Edilux,2014,94,"Garrido Yserte, Rubén; Irving, Washington",,"Eberhardt, Tanja",,"Garrido Yserte, Rubén",Fiktionale Darstellung; Erzählende Literatur,ger,spa
9783863560881,Abasinische Prosa,1. Aufl.,Ludwigsburg,Pop,2014,176,,"Rothfuss, Uli","Chotiwari-Jünger, Steffi",,"Tschikatujew, Michail; Dsugow, Pawel; Tchajzuchow, Bemursa; Kopsergenowa, Walentina; Apsa, Fatḩimat; Tschkala, Pita; Kischmachow, Medshid; Adshibekow, Chadshisamail; Dshegutanow, Kali; Dagushiew, Muchadin; Fisikow, Schachimbi",Gemischte Anthologien,ger,cau
9783499268137; 3499268132,Alle Erzählungen,Neuausg.,Reinbek bei Hamburg,Rowohlt-Taschenbuch-Verl.,2014,668,"Pilcher, Rosamunde",,"Längsfeld, Margarete; Altrichter, Ingrid; Asendorf, Dorothee",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783942374446,Alles absolut bestens bei mir,"Orig.-Ausg., 1. Aufl.",Gräfelfing,Ed. Fünf,2014,174,,"Moster, Helen",,,"Malkamäki, Sari; Hauru, Hanna; Kilpi, Eeva; Liksom, Rosa; Jotuni, Maria; Paltto, Kirste; Ringell, Susanne; Schoultz, Solveig von",Erzählende Literatur: Anthologien,ger,und
9783943999150,Alles beginnt und endet im Kentucky Club,1. Aufl.,Berlin,Ripperger & Kremers,2014,237,"Sáenz, Benjamin Alire",,"Hedinger, Sabine","Sáenz, Benjamin Alire",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9781781930663; 178193066X,Architekt des Schicksals,Dt. Erstausg.,Nottingham,Black Library,2014,450,,,"Sander, Ralph",,"Cawkwell, S. P.",Science Fiction,ger,eng
9783442748600; 3442748607,Auf der Couch,"Genehmigte Taschenbuchausg., 1. Aufl.",München,btb,2014,254,"Rolón, Gabriel",,"Kultzen, Peter","Rolón, Gabriel",,Erzählende Literatur,ger,spa
9783944122083,Baby,1. Aufl.,Leipzig,Open House,2014,187,"Bomer, Paula",,"Koschmieder, Christine; Höltschl, Rainer","Bomer, Paula",,Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur,ger,eng
9783036959207; 3036959203,Baum der Nacht,,Zürich,Kein & Aber,2014,452,"Capote, Truman",,"Mössner, Ursula-Maria","Capote, Truman",,Erzählende Literatur,ger,eng
9783854209515,Betriebsferien und andere Umstände,,Graz,Droschl,2014,223,"I, Sang",,"Yang, Han ju; Feldhoff, Heiner; Kneifel, Gerda",,,Erzählende Literatur: Hauptwerk vor 1945,ger,kor
9783803132659; 3803132657,Black Vodka,,Berlin,Wagenbach,2014,122,"Levy, Deborah",,"Schaden, Barbara","Levy, Deborah",,Erzählende Literatur,ger,eng
9783453315105; 3453315103,Blutseele,Dt. Erstausg.,München,Heyne,2014,847,"Harrison, Kim",,"Lamatsch, Vanessa","Harrison, Kim",,Fantasy,ger,eng
9783936603217,Brasilien mit Hanf und Herz,,Altshausen,Bech,2014,104,"Belsky, Tomas",,"Bech, Lone","Belsky, Tomas","Kopf, Petra [Übers.]",Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783423095235; 3423095237,Cuentos míticos latinoamericanos,Orig.-Ausg.,München,Dt. Taschenbuch-Verl.,2014,143,,"Calle Quiñonez, Osvaldo","Petermann, Enno",,,Anthologie; Anthologie,ger; spa,spa
9783100022202; 3100022203,Das Bettlermädchen,,"Frankfurt, M.",S. Fischer,2014,335,"Munro, Alice",,"Petry, Hildegard","Munro, Alice",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783942955447,Das gelbe Stück Stoff,1. Aufl.,Berlin,Ed. Rugerup,2014,205,"Rajs, Jovan",,"Tietz, Christian","Rajs, Jovan","Rahe, Thomas",Erzählende Literatur,ger,swe
9783453410336; 3453410335,"Das Mädchen, das Geschichten fängt",Dt. Erstausg.,München,Heyne,2014,431,"Schwab, Victoria",,"Walther, Julia","Schwab, Victoria",,Fantasy,ger,eng
9783866601802,Der Geschmack von Asche,1. Aufl.,Leipzig,Leipziger Literaturverl.,2014,142,"Xvedelije, Beso",,"Kamarauli, Anastasia",,,Erzählende Literatur: Anthologien,ger,geo
9783865393562; 386539356X,Der Goldkäfer,1. Aufl.,Wiesbaden,Marixverl.,2014,256,"Poe, Edgar Allan",,"Cremer, Wilhelm",,,Erzählende Literatur: Hauptwerk vor 1945; Spannung,ger,eng
9783902711267,Der Himmel,,Wien,Septime-Verl.,2014,162,"Fernández, Nona",,"Gentz, Anna","Fernández, Nona",,Erzählende Literatur,ger,spa
9783956500749,Der Jungbrunnen und andere Geschichten aus aller Welt,,Würzburg,Ergon-Verl.,2014,122,,"Schmidt, Ruth; Schmidt, Otto Anton",,,"Hainlein, Gerhard",Erzählende Literatur,ger,und
9783492304009; 3492304001,Der kleine Trommler,Ungekürzte Taschenbuchausg.,München,Piper,2014,150,"Dai, Sijie",,"Findeisen, Eike","Dai, Sijie",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783943275100,Der Löwe der Wildnis,1. Aufl.,Berlin,Ed. Dornbrunnen,2014,111,"Aimard, Gustave",,"Wießner, A.","Aimard, Gustave",,Erzählende Literatur: Hauptwerk vor 1945,ger,fre
9783937603926,Der Ruf der weiten Welt,,Heidelberg,Draupadi-Verl.,2014,127,"Tagore, Rabindranath",,"Sarkar, Nirmalendu",,,Erzählende Literatur: Anthologien,ger,ben
9783940597472,Der Skandal im Regiment,,Barnstorf,Verl. 28 Eichen,2014,314,"Doyle, Arthur Conan","Spittel, Olaf R.",,"Doyle, Arthur Conan",,Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783596503773; 3596503779,Der Traum meiner Mutter,,"Frankfurt, M.",Fischer Taschenbuch,2014,267,"Munro, Alice",,"Zerning, Heidi","Munro, Alice",,Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783865523143; 3865523145,Der Wahnsinn aus der Gruft,1. Aufl.,Leipzig,Festa **91946,2014,268,"Campbell, Ramsey",,"Amberg, Alexander",,,Fantastische Literatur,ger,eng
9783730601099; 3730601091,Die 1000000 Pfund-Note und andere Erzählungen und Skizzen,,Köln,Anaconda,2014,254,"Twain, Mark",,"Conrad, Heinrich; Jacobi, Margarete","Twain, Mark",,Erzählende Literatur,ger,eng
9783832197681; 3832197680,Die Ermordung Margaret Thatchers,1. Aufl.,Köln,DuMont,2014,157,"Mantel, Hilary",,"Löcher-Lawrence, Werner","Mantel, Hilary",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783901928185,Die Kumpel vom Tío,1. Aufl.,Oberndorf,Verl. für Kommunikation Guggenberger,2014,136,"Poppe, René",,"Castellanos, Helga",,"Wicky, Jean-Claude",Erzählende Literatur: Anthologien,ger,spa
9783423143004; 3423143002,Die Mächte des Bösen,Orig.-Ausg.,München,Dt. Taschenbuch-Verl.,2014,190,"Hawthorne, Nathaniel",,"Blei, Franz",,,Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783865522764; 3865522769,Die Offenbarungen des Glaaki,1. Aufl.,Leipzig,Festa,2014,313,"Campbell, Ramsey",,"Amberg, Alexander",,,Horror,ger,eng
9783945058053,Die Versöhnung des Samurai,,Kaarst,Hibarios,2014,112,"Hearn, Lafcadio","Lerch, Klaus",,,,Erzählende Literatur: Anthologien; Horror,ger,eng
9783865919915,"Die Weihnachtsrose und andere Geschichten, die das Herz berühren","Sonderausg., 1. Aufl.",Aßlar,GerthMedien,2014,142,,"Gray, Alice","Schnöbbe, Jokim",,,Erzählende Literatur: Anthologien,ger,eng
9783423143400; 3423143401,Die Zigarette und andere Stories,,München,Dt. Taschenbuch-Verl. ,2014,254,"Fox, Paula",,"Nölle, Karen; Möhring, Hans-Ulrich","Fox, Paula",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783864253126,Doctor Who,1. Aufl.,Ludwigsburg,Cross cult ,2014,493,,,"Döpke, Susanne; Humberg, Christian; Klüver Anika, Klüver; Pannen, Stephanie; Kern, Claudia",,"Colfer, Eoin; Gaiman, Neil; Mead, Richelle; Higson, Charlie","Science Fiction; Science Fiction, Fantasy",ger,eng
9783894017965,Dunkle Wolken über Damaskus,"Dt. Erstausg., 1. Aufl.",Hamburg,Ed. Nautilus,2014,125,"Wannūs, Dīma",,"Bender, Larissa","Wannūs, Dīma",,Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ara
9783293206694,Durch die blauen Felder,,Zürich,Unionsverl.,2014,190,"Keegan, Claire",,"Oeser, Hans-Christian","Keegan, Claire",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783498000868; 3498000861,Ein besserer Engel,1. Aufl.,Reinbek bei Hamburg,Rowohlt,2014,299,"Adrian, Chris",,"Piltz, Thomas","Adrian, Chris",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783990291115,Ein bißchen Glück für später,,Klagenfurt,Wieser,2014,333,"Rančev, Palmi",,"Sitzmann, Alexander","Rančev, Palmi",,Historische Romane und Erzählungen; Erzählende Literatur; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,bul
9783854097273,Ein ganz gewöhnlicher Tag und andere Erzählungen,,Wien,Löcker,2014,189,"Farkašová, Etela",,"Becker, Zdenka",,,Fiktionale Darstellung; Erzählende Literatur,ger,slo
9783717523185; 371752318X,Ein gelungener Streich,,Zürich,Manesse-Verl.,2014,475,"Svevo, Italo",,"Kleiner, Barbara",,"Treichel, Hans-Ulrich",Erzählende Literatur,ger,ita
9783936973914,Ein Mann und sein Rad,,Bielefeld,Covadonga,2014,254,"Jong, Wilfried de",,"Braun, Ilja",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,dut
9783943810073,Ein Tag in Bozen,,München,Verl. ohne Geld,2014,220,"Zapperi Zucker, Ada",,"Andergassen, Dominikus","Zapperi Zucker, Ada","Delle Cave, Ferruccio",Erzählende Literatur,ger,ita
9783865919519,"Eine Kerze für Sarah und andere Geschichten, die das Herz berühren",1. Aufl. der Jub.-Ausg.,Asslar,GerthMedien,2014,239,,"Gray, Alice","Weyandt, Eva",,,Erzählende Literatur: Anthologien,ger,eng
9783596193677; 3596193672,Eine Sache der Ehre,,"Frankfurt, M.",Fischer Taschenbuch,2014,182,"Camilleri, Andrea",,"Lustig, Monika","Camilleri, Andrea",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ita
9783492306164; 3492306160,Elche unterm Weihnachtsbaum,Ungekürzte Taschenbuchausg.,München,Piper,2014,227,,"Drolshagen, Ebba D.; Elsässer, Regine",,,,Anthologie; Anthologie; Erzählende Literatur: Anthologien,ger,mul
9783150086193,Erzählungen,,Stuttgart,Reclam,2014,453,"Poe, Edgar Allan","Pütz, Manfred",,,,Erzählende Literatur: Anthologien,ger,eng
9783442481897; 3442481899,FaceOff - doppeltes Spiel,"Dt. Erstveröff., 1. Aufl.",München,Goldmann,2014,444,,"Baldacci, David","Strohm, Leo",,,"Krimis, Thriller, Spionage",ger,eng
9783596905829; 3596905826,Falsche Dämmerung,,"Frankfurt, M.",Fischer Taschenbuch,2014,349,"Kipling, Rudyard",,"Haefs, Gisbert","Kipling, Rudyard",,Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783431038880; 3431038883,Familienglück,,Köln,Lübbe,2014,192,"Rogak, Lisa",,"Strerath-Bolz, Ulrike","Rogak, Lisa",,"Anthologie; Anthologie; Geschenkbücher, Alben, Immerwährende Kalender, Postkartenbücher",ger,eng
9783446246799; 3446246797,Familienzirkus,,München,Hanser,2014,907,"Kiš, Danilo","Rakusa, Ilma","Ivanji, Ivan; Hamm, Anton; Wolf-GrießHaber, Katharina",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,und
9783293206755,Genau-so-Geschichten oder wie das Kamel seinen Höcker kriegte,,Zürich,Unionsverl.,2014,251,"Kipling, Rudyard","Haefs, Gisbert",,"Kipling, Rudyard",,Erzählende Literatur: Anthologien,ger,eng
9783498046651; 3498046659,Gesammelte Werke,"Überarb. und erw. Neuausg., 1. Aufl.",Reinbek bei Hamburg,Rowohlt,2014,795,"Nabokov, Vladimir Vladimirovič",,"Barker, Gisela; Neuberger, Jochen; Schwappach, Blanche; Tietze, Rosemarie; Urban, Thomas; Wiebe, Marianne; Zimmer, Dieter E.",,,,ger,eng
9783498046989; 3498046985,Gesammelte Werke,"Überarb. Neuausg., 1. Aufl.",Reinbek bei Hamburg,Rowohlt,2014,610,"Nabokov, Vladimir Vladimirovič",,"Gerhardt, Renate; Neuberger, Jochen; Zimmer, Dieter E.",,,,ger,eng
9783956300189,Geschichten der Fürstentümer der östlichen Zhou-Dynastie,1. Aufl.,Gelnhausen,Wagner,2014,510,"Feng, Menglong",,,,,,ger,chi
9783943562408,Gezi - eine literarische Anthologie,"Dt. Erstausg., 1. Aufl.",Berlin,Binooki,2014,128,,"Adatepe, Sabine","Demirel, Monika",,"Ümit, Ahmet; Baydar, Oya; Boralıoğlu, Gaye; Canıgüz, Alper; Günday, Hakan; Budaci, Firat; Çeviker, Turgut; Çapan, Cevat; Erdoğan, Fatih; Fişekçi, Turgay; Suzan, Geridönmez; Karakaşlı, Karin; Kulin, Ayşe; Menteş, Murat; Müstecaplıoğlu, Barış; Sönmez, Burhan; Tunç, Ayfer; Uygur, Barış; Uyurkulak, Murat; Yıldırım, Nermin",Erzählende Literatur: Anthologien,ger,tur
9783596520503; 3596520509,"Glaubst du, es war Liebe?",,"Frankfurt, M.",Fischer Taschenbuch,2014,463,"Munro, Alice",,"Nölle, Karen","Munro, Alice",,Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783955100704; 3955100707,Handkantenschlag,1. Aufl.,Hamburg,"Osburg, Murmann",2014,169,"Nors, Dorthe",,"Sonnenberg, Ulrich","Nors, Dorthe",,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,dan
