"person_id","person_name","objekt_typ","rolle","objekt_id","publikationsjahr"
"P9886","Labisch, Marianne","Buch","Sonstige Rolle Buch","9783863320157",2012
"P14905","Saleina, Thorsten","Buch","Sonstige Rolle Buch","9783649638063",2021
"P2992","Danck, Anne","Buch","VerfasserIn Buch","9783959962155",2021
"P89","Acker, Andreas","Buch","VerfasserIn Buch","9783903296299",2020
"P8792","Klein, Bianca","Buch","VerfasserIn Buch","9783960002604",2023
"P4404","Finkeldey, Herwig","Buch","VerfasserIn Buch","9783940684332",2021
"P15442","Schmid, Willi","Buch","VerfasserIn Buch","9783874375917",2019
"P10031","Langenberg, Eva-Maria","Buch","VerfasserIn Buch","9783501053133",2008
"P5215","Gerigk, Frank G.","Buch","VerfasserIn Buch","9783964080585",2019
"P13253","Pfeiffer, Angie","Buch","VerfasserIn Buch","9783957202833",2020
"P9708","Kämpfen, Stefan","Buch","Unklare Rolle Buch","9783743948617",2017
"P2230","Brügel, Silke","Buch","VerfasserIn Buch","9783751922494",2020
"P17857","Thomas, P.C.","Buch","VerfasserIn Buch","9783946381082",2016
"P9745","Köhler-Terz, Iris","Buch","Sonstige Rolle Buch","9783942229227",2011
"P9210","Kotulla, Reiner","Buch","Unklare Rolle Buch","9783750262645",2019
"P545","Asar, Mevlüt","Buch","VerfasserIn Buch","9783954070770",2017
"P6313","Hansen, Johanna","Literaturzeitschrift","Creator Zeitschrift","Z77",NULL
"P5701","Gross, Sigrid","Buch","VerfasserIn Buch","9783942688673",2014
"P11322","May, Karl","Buch","VerfasserIn Buch","9783660962420",2014
"P20357","von Kleist, Eva","Buch","VerfasserIn Buch","9783753479057",2021
"P9179","Korvács, Adorján","Buch","VerfasserIn Buch","9783959302722",2023
"P10502","Lindner, Stefan","Buch","VerfasserIn Buch","9783940036421",2017
"P15350","Schleheck, Regina","Buch","Sonstige Rolle Buch","9783942229470",2011
"P17423","Struckmeyer, Hartwig","Buch","VerfasserIn Buch","9783938275764",2010
"P8704","Kirps, Francis","Buch","VerfasserIn Buch","9783934896529",2012
"P15054","Saß, Anne-Christin","Buch","HerausgeberIn Buch","9783835331334",2018
"P13502","Pons, Isabell","Buch","VerfasserIn Buch","9783967412420",2023
"P17131","Steinmetz, M.H.","Buch","HerausgeberIn Buch","9783959626323",2018
"P2423","Bärthel, Hermann","Buch","VerfasserIn Buch","9783756504510",2022
"P14969","Sandtner, Walter","Buch","VerfasserIn Buch","9783990900444",2022
"P2529","Bürger, Helmut","Buch","VerfasserIn Buch","9783938380789",2008
"P16630","Sinnwell, Werner","Buch","VerfasserIn Buch","9783943304121",2012
"P10156","Leber, Rosa","Buch","VerfasserIn Buch","9783937419268",2021
"P8972","Knop, Rafael","Buch","VerfasserIn Buch","9783963316920",2021
"P5646","Grimm, Christian","Buch","VerfasserIn Buch","9783000696329",2021
"P16508","Sickel, Nele","Buch","VerfasserIn Buch","9783959593366",2022
"P16244","Schöpf, Ursula","Buch","VerfasserIn Buch","9783940482259",2010
"P11289","Mauelshagen, Dieter","Buch","Sonstige Rolle Buch","9783944758145",2015
"P1715","Bodammer, Brigitte","Buch","Sonstige Rolle Buch","9783943531312",2015
"P19826","Ye?ilöz, Yusuf","Buch","VerfasserIn Buch","9783857916878",2012
"P19102","Welzel, Martin","Buch","HerausgeberIn Buch","9783756233083",2022
"P12806","Ordemann, Walter","Buch","VerfasserIn Buch","9783926294272",2009
"P2098","Bringold, Kathrin","Buch","VerfasserIn Buch","9783347342194",2021
"P2387","Butke, Gerhard","Buch","VerfasserIn Buch","3922428940",2015
"P4170","Falkenstein, Pit","Buch","VerfasserIn Buch","9783962002718",2019
"P17745","Teodorczyk, Volker","Buch","VerfasserIn Buch","9783756820214",2023
"P16095","Schweiggert, Alfons","Buch","VerfasserIn Buch","9783892515432",2023
"P15919","Schultheiss, Gudrun","Buch","VerfasserIn Buch","9783000216701",2008
"P16414","Sell, Gundula","Buch","Sonstige Rolle Buch","9783927071605",2012
"P4112","Ewering, Petra","Buch","Sonstige Rolle Buch","9783944284231",2013
"P14153","Renders, Joost","Buch","VerfasserIn Buch","9783943412963",2020
"P17635","Tafner, Hans T.","Buch","VerfasserIn Buch","9783903111844",2020
"P11038","Mandt, Sylvia","Buch","Sonstige Rolle Buch","9783942802499",2011
"P955","Baumfels, Olga","Buch","VerfasserIn Buch","9783959591973",2020
"P1600","Blaschke, Michael","Buch","VerfasserIn Buch","9783940627124",2018
"P15932","Schulz, Horst D.","Buch","VerfasserIn Buch","9783939198079",2009
"P11743","Mirador","Buch","VerfasserIn Buch","9783837074796",2009
"P3369","Doeve, Heike","Buch","VerfasserIn Buch","9783749436613",2019
"P552","Aschwanden, Evelyne","Buch","VerfasserIn Buch","9783754117132",2021
"P11454","Meinecke, Anne","Buch","Sonstige Rolle Buch","9783960080725",2015
"P13365","Pils, Georg Hugo Donatus","Buch","VerlegerIn Buch","9783950327052",2013
"P7597","Höfs, Ines","Buch","Sonstige Rolle Buch","9783942946353",2014
"P7653","Hübner, Ilja","Buch","Unklare Rolle Buch","9783745078879",2018
"P11115","Marian, Cornelíe","Buch","VerfasserIn Buch","9783734539787",2016
"P5569","Graziano, Tatjana di","Buch","Sonstige Rolle Buch","9783798604933",2013
"P5003","Gallagher, Dorothy","Buch","VerfasserIn Buch","9783311350026",2021
"P4734","Friedli, Markus","Buch","VerfasserIn Buch","9783905391688",2013
"P991","Bax, Anne","Buch","VerfasserIn Buch","9783887697303",2009
"P8190","Kafka, Franz","Buch","VerfasserIn Buch","9783899197938",2022
"P264","Alt-Schäfer, Martina","Buch","VerfasserIn Buch","9783981848441",2017
"P4418","Firemoon, Icey","Buch","Sonstige Rolle Buch","9783942229661",2012
"P12957","Pan, Luzie","Buch","VerlegerIn Buch","9789403604787",2020
"P14888","Sahler, Martina","Buch","VerfasserIn Buch","9783548064222",2020
"P5069","Gaul, Albertine","Buch","VerfasserIn Buch","9783957202024",2018
"P714","Bagheri-Goldschmied, Nahid","Buch","HerausgeberIn Buch","9783901602702",2016
"P13411","Plan, Martin","Buch","Sonstige Rolle Buch","9783931140151",2015
"P5114","Gehring, Alexandra","Buch","VerfasserIn Buch","9783750738287",2021
"P10639","Lorenz-Ridderbecks, Angela","Buch","Unklare Rolle Buch","9783746743417",2018
"P7050","Hildebrandt, Sinje","Buch","Sonstige Rolle Buch","9783942229845",2012
"P674","Bacheh, Saza","Buch","Sonstige Rolle Buch","9783942229562",2012
"P3350","Dobat, Sigrid","Buch","VerfasserIn Buch","9783969407066",2023
"P18756","Wang, Shao Mei","Buch","VerfasserIn Buch","9783830198888",2010
"P9121","Konecny, Jaromir","Buch","VerfasserIn Buch","9783941306929",2019
"P18891","Wegler, Ronny","Buch","Sonstige Rolle Buch","9783941127111",2011
"P3036","Daschek, Bernd","Buch","Sonstige Rolle Buch","9783957200709",2015
"P9068","Koin, Vera C.","Buch","VerfasserIn Buch","9783957201751",2016
"P20028","Zingg, Martin","Literaturwettbewerb Ausgabe","Jurymitglied","WA252",2023
"P7043","Hildebrand, Erny","Buch","HerausgeberIn Buch","9783954880324",2012
"P13751","Raab, Eggert","Buch","VerfasserIn Buch","9783839204535",2023
"P844","Bartholmy, Martin","Buch","HerausgeberIn Buch","9783980391191",2012
"P12108","Müller, Althea Karoline","Buch","Unklare Rolle Buch","9783751918275",2020
"P3195","Deterding, Klaus","Buch","VerfasserIn Buch","9783850404693",2012
"P3725","Effenhauser, Ulrich","Buch","VerfasserIn Buch","9783941306332",2017
"P18358","Varatharajah, Senthuran","Literaturwettbewerb Ausgabe","Jurymitglied","WA66",2023
"P15315","Schinkel, André","Buch","VerfasserIn Buch","9783963116162",2022
"P15230","Schertler, Irmgard","Buch","Sonstige Rolle Buch","9783942229265",2011
"P15621","Schnatz, Paulo","Buch","VerfasserIn Buch","9783985275717",2022
"P20120","Zörner, Peter","Buch","VerlegerIn Buch","9783982041674",2011
"P8335","Karlin, Alma M.","Buch","VerfasserIn Buch","9783991380054",2022
"P19594","Wohnhaas, Alexander","Buch","Unklare Rolle Buch","9783944154466",2016
"P4958","Fürnhammer, Markus","Buch","Unklare Rolle Buch","9783749497645",2020
"P19805","X, Pjotr","Buch","VerfasserIn Buch","9783937419251",2018
"P3075","De la Marre, Wentila","Buch","HerausgeberIn Buch","9783903102101",2018
"P10971","Maier, Marianne","Buch","VerfasserIn Buch","9783858827913",2017
"P16465","Sezgin, Yasemin","Buch","Sonstige Rolle Buch","9783942229531",2011
"P6379","Harstick, Johannes","Buch","Sonstige Rolle Buch","9783940036346",2015
"P19772","Wäser, Michael","Buch","HerausgeberIn Buch","9783755769972",2022
"P1257","Bereuter, Zita","Buch","HerausgeberIn Buch","9783903081536",2020
"P15111","Schamberger, Bernd","Buch","VerfasserIn Buch","9783831620852",2018
"P16956","Stahr, Frank","Buch","VerfasserIn Buch","9783942104753",2017
"P9545","Kubica, Anja","Buch","Sonstige Rolle Buch","9783942229487",2011
"P4443","Fischer, Heidi","Buch","VerfasserIn Buch","9783869630625",2016
"P483","Arenz, Ewald","Buch","VerfasserIn Buch","9783747201091",2020
"P13979","Redzich, Marion","Buch","VerfasserIn Buch","9783957202611",2019
"P3268","Diethart, Johannes","Buch","VerfasserIn Buch","9788490392164",2013
"P18202","Udwari, Christina","Buch","VerfasserIn Buch","9783862681600",2010
"P6342","Harding, Elli","Buch","VerfasserIn Buch","9783982215211",2020
"P11981","Multhaupt, Hermann","Buch","VerfasserIn Buch","9783746240572",2014
"P12744","Oetting, Doris","Buch","Unklare Rolle Buch","9783746954103",2018
"P162","Aichhorn, Leo","Buch","VerfasserIn Buch","9783991300571",2021
"P10555","Lisiak, Joanna","Buch","Unklare Rolle Buch","9783748174172",2019
"P4463","Fischer, Rita G.","Buch","HerausgeberIn Buch","9783830109891",2008
"P14061","Reimann, Astrid","Buch","VerfasserIn Buch","9783753405452",2021
"P5187","Gerber, Georg","Literaturwettbewerb Ausgabe","Jurymitglied","WA116",2012
"P17533","Summer, Jane","Buch","VerfasserIn Buch","9783959593366",2022
"P1649","Bliss, Hans-Joachim","Buch","VerfasserIn Buch","9783756826346",2022
"P13729","Quast, Ulrike","Buch","VerfasserIn Buch","9783946795711",2022
"P13220","Peuckmann, Heinrich","Buch","VerfasserIn Buch","9783940853738",2020
"P10100","Laufenburg, Heike","Buch","Sonstige Rolle Buch","9783868063493",2012
"P2041","Brendel, Walter","Buch","ÜbersetzerIn Buch","9783756504954",2022
"P8289","Kane, Frank","Buch","VerfasserIn Buch","9783753179599",2021
"P2909","Crummenerl, Rainer","Buch","HerausgeberIn Buch","9783897984646",2023
"P9572","Kuhn, Christoph","Literaturwettbewerb Ausgabe","Jurymitglied","WA242",2022
"P12451","Neumayr, Dominik","Buch","HerausgeberIn Buch","9783944000015",2012
"P19328","Wiest, Sascha","Buch","VerfasserIn Buch","9783957202024",2018
"P17437","Strätling, Ulrike","Buch","VerfasserIn Buch","9783945833735",2017
"P13033","Paul, Clara","Buch","HerausgeberIn Buch","9783458681403",2021
"P887","Bauch, Volker","Buch","HerausgeberIn Buch","9783746241395",2014
"P17838","Thissen, Werner","Buch","VerfasserIn Buch","9783874484824",2017
"P11951","Mozart","Buch","VerfasserIn Buch","9783943412666",2013
"P17447","Stubbe, Wilfried","Buch","VerfasserIn Buch","9783954861545",2012
"P5498","Graf, Mia","Buch","VerlegerIn Buch","9783384102836",2023
"P11503","Melle, Henning von","Buch","VerfasserIn Buch","9783944264165",2013
"P1257","Bereuter, Zita","Buch","HerausgeberIn Buch","9783902844453",2014
"P18499","Vojnov, Dimitri","Buch","Unklare Rolle Buch","9783750499645",2020
"P19261","Wider, Brigitta","Buch","VerfasserIn Buch","9783033095861",2022
"P10745","Lunfisch","Buch","VerfasserIn Buch","9783200054646",2018
"P20299","v. Fiti, Ama Linda","Buch","VerfasserIn Buch","9783967640014",2019
"P7565","Härle, Carola","Buch","Sonstige Rolle Buch","9783863320348",2015
"P16771","Sonnenberg, Gudrun","Buch","VerfasserIn Buch","9783755769972",2022
"P1335","Berlin, Florian","Buch","VerfasserIn Buch","9783710343414",2019
"P12014","Musil, Robert","Buch","Unklare Rolle Buch","9783966372077",2019
"P7309","Holmer, Marco","Buch","VerfasserIn Buch","9783982125008",2020
"P4984","Gabrys, Nicole","Buch","VerfasserIn Buch","9783959591973",2020
"P6886","Hermann, Judith","Buch","VerfasserIn Buch","9783596035755",2017
"P11032","Mandelt, Tanja","Buch","VerfasserIn Buch","9783946381525",2018
"P8223","Kaiser-Plessow, Utta","Buch","VerfasserIn Buch","9783959591966",2020
"P955","Baumfels, Olga","Buch","VerfasserIn Buch","9783866382671",2020
"P13558","Prang, Charlotte","Buch","VerfasserIn Buch","9783943380514",2016
"P4618","Franke, Jan","Buch","Sonstige Rolle Buch","9783866858305",2022
"P153","Ahr, Isolde","Buch","VerfasserIn Buch","9783981462593",2015
"P15379","Schlink, Bernhard","Buch","VerfasserIn Buch","9783257261141",2014
"P15813","Schreibformat C &lt","Buch","Unklare Rolle Buch","9783000246043",2008
"P68","Aboreas, Nick","Buch","HerausgeberIn Buch","9783981011371",2008
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA153",2015
"P6545","Hebel, Johann Peter","Buch","VerfasserIn Buch","9783423138611",2010
"P8667","Kingsley, Mia","Buch","Unklare Rolle Buch","9783748582892",2019
"P11517","Mendelssohn, Peter de","Buch","Unklare Rolle Buch","9783596311149",2016
"P4598","Frangenberg, Mica","Buch","HerausgeberIn Buch","9783927494466",2008
"P13641","Pruschmann, Tina","Buch","Sonstige Rolle Buch","9783862687411",2012
"P13510","Popova, Galya","Buch","Sonstige Rolle Buch","9783939431749",2013
"P17829","Thieme, Bernhard","Buch","HerausgeberIn Buch","9783359013266",2013
"P7352","Honisch, Ju","Buch","VerfasserIn Buch","9783946425519",2018
"P15919","Schultheiss, Gudrun","Buch","VerfasserIn Buch","9783755735274",2022
"P6839","Henzmann, Heike","Literaturwettbewerb Ausgabe","GewinnerIn","WA115",2012
"P11061","Manno, Elisabeth","Buch","VerfasserIn Buch","9783755768609",2022
"P3635","D’Oro, Marina","Buch","VerfasserIn Buch","9783863562595",2019
"P18958","Weik, Saheta S.","Buch","VerfasserIn Buch","9783939623694",2017
"P16319","Seddig, Katrin","Buch","Sonstige Rolle Buch","9783942212748",2012
"P9797","Körner, Jörg","Buch","Unklare Rolle Buch","9783749465804",2019
"P2759","Chvatal, Andreas","Buch","VerfasserIn Buch","9783710325175",2015
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA181",2017
"P20101","Zweig, Stefan","Buch","VerfasserIn Buch","9783596903474",2011
"P18708","Wallat, Isabelle","Buch","Sonstige Rolle Buch","9783944284057",2013
"P4012","Erdic, Christine","Buch","VerfasserIn Buch","9783903056978",2016
"P17324","Strahalm, Werner","Buch","HerausgeberIn Buch","9783950394146",2015
"P17863","Thompson, C. Hall","Buch","VerfasserIn Buch","9783756514687",2022
"P18906","Wehner, Alex","Buch","VerfasserIn Buch","9783966890816",2022
"P12230","Münscher, Gerd","Buch","VerfasserIn Buch","9783959591348",2018
"P4393","Fingerhuth, Catharina","Literaturwettbewerb Ausgabe","Jurymitglied","WA215",2020
"P3125","Delaney, Stella","Buch","VerfasserIn Buch","9783903161146",2016
"P11581","Mettler, Michel","Buch","HerausgeberIn Buch","9783518470725",2020
"P7160","Hockmann, Matthias","Buch","Sonstige Rolle Buch","9783981648133",2015
"P13902","Rauch, Ludwig","Buch","Sonstige Rolle Buch","9783982185118",2020
"P20145","bonnyb","Buch","Sonstige Rolle Buch","9783845904955",2013
"P1828","Borchert, Wolfgang","Buch","VerfasserIn Buch","9783966375054",2022
"P14014","Reich, Mirjam","Literaturwettbewerb Ausgabe","Jurymitglied","WA112",2011
"P8552","Kerscher, Karl-Heinz Ignatz","Buch","VerfasserIn Buch","9783758416934",2023
"P3265","Dierssen, Lavinia","Buch","VerfasserIn Buch","9783347934689",2023
"P12897","Oßenkamp, Hildegard","Buch","VerfasserIn Buch","9783920743899",2012
"P13094","Peikert, Karen","Buch","VerfasserIn Buch","9783959591447",2019
"P14757","Röchter, Franziska","Buch","HerausgeberIn Buch","9783943292107",2014
"P5974","Görg, Norbert","Buch","Unklare Rolle Buch","9783751993371",2020
"P15457","Schmidt, Armin","Buch","VerfasserIn Buch","9783748294191",2019
"P6708","Heiz, André Vladimir","Buch","Sonstige Rolle Buch","9783907217290",2020
"P4173","Fallosch, Astrid","Buch","HerausgeberIn Buch","9783200037786",2014
"P19656","Wolff, Jochen","Buch","VerfasserIn Buch","9783000376283",2012
"P16708","Snela, Jan","Literaturwettbewerb Ausgabe","GewinnerIn","WA53",2010
"P4085","Estis, Alexander","Buch","VerfasserIn Buch","9783988050083",2023
"P12220","Münch, Reinhard","Buch","HerausgeberIn Buch","9783862682652",2011
"P2131","Brondhem, Ann","Buch","VerfasserIn Buch","9783758439131",2023
"P2717","Chiriac, Armin","Buch","Sonstige Rolle Buch","9783957449337",2015
"P6788","Henke-Reinarz, Annegrete","Buch","VerfasserIn Buch","9783943556834",2018
"P15512","Schmidt, Matthias","Buch","Unklare Rolle Buch","9783743971127",2017
"P2513","Bühler, Doris","Buch","VerfasserIn Buch","9788490157916",2012
"P13742","Quirin, Anne","Literaturwettbewerb Ausgabe","GewinnerIn","WA187",2018
"P18443","Vleugels, Lief","Buch","VerfasserIn Buch","9783839172216",2010
"P11459","Meinhold, Günther","Buch","VerfasserIn Buch","9783954882458",2013
"P2354","Burmeister, Saskia V.","Buch","Sonstige Rolle Buch","9783942229968",2013
"P8230","Kalbhenn, Marlies","Buch","VerlegerIn Buch","9783981401844",2012
"P16294","SciFan Writer's Group &lt","Buch","Unklare Rolle Buch","9783940660008",2008
"P18650","Wagner, Martina","Buch","VerlegerIn Buch","9783948536053",2023
"P14249","Richter, Gerhard","Buch","Sonstige Rolle Buch","9783934268975",2012
"P19063","Weißmann, Ingrid","Buch","HerausgeberIn Buch","9783981853209",2016
"P9417","Krimbacher, Elisa","Buch","Sonstige Rolle Buch","9783981518122",2013
"P6522","Hauthal-Stegner, Hildrun","Buch","VerfasserIn Buch","9783866345164",2008
"P1133","Beier, Lily","Buch","Sonstige Rolle Buch","9783957200259",2014
"P2878","Cranach, Mario von","Buch","VerfasserIn Buch","9783962003326",2019
"P10081","Latz, Laura","Buch","VerfasserIn Buch","9783757550608",2023
"P10954","Mai, Chiang","Buch","Sonstige Rolle Buch","9783732332472",2015
"P472","Arbia, Theresia","Buch","VerfasserIn Buch","9783946723370",2017
"P591","Augustin, Lukas","Buch","VerfasserIn Buch","9783991262152",2023
"P3046","Daut, Tom","Buch","Sonstige Rolle Buch","9783943378191",2014
"P14587","Roth, Dag","Buch","Sonstige Rolle Buch","9783950335811",2014
"P11110","Maria Luti, Christiane","Buch","Unklare Rolle Buch","9783347142770",2020
"P16813","Spang, Benjamin","Buch","VerfasserIn Buch","9783757956677",2023
"P6677","Heinrich, Nils","Buch","VerfasserIn Buch","9783938625330",2009
"P4339","Feuersenger, Gisela","Buch","VerfasserIn Buch","9783868054514",2009
"P3369","Doeve, Heike","Buch","Unklare Rolle Buch","9783748182191",2018
"P15125","Scharfenorth, Ulrich","Buch","VerfasserIn Buch","9783937507279",2010
"P1722","Bodeca, Anna","Buch","VerfasserIn Buch","9783758317439",2023
"P5877","Gundel, Matthias","Buch","Unklare Rolle Buch","9783752891874",2018
"P6705","Heitkamp, Markus","Buch","VerfasserIn Buch","9783946348412",2023
"P18924","Weichart, Lisa","Buch","VerfasserIn Buch","9783947220090",2017
"P15403","Schlüter, Manfred","Buch","VerfasserIn Buch","9783991261216",2022
"P3824","Einig, Cindy","Buch","VerfasserIn Buch","9783947083398",2020
"P12533","Nielsen, Jens","Literaturwettbewerb Ausgabe","Jurymitglied","WA160",2016
"P18630","Wagner, Christina","Buch","VerfasserIn Buch","9783497027101",2017
"P12542","Niemann, Solveig A.","Buch","VerfasserIn Buch","9783347809130",2022
"P2259","Bucher, Werner","Buch","VerfasserIn Buch","9783907764718",2008
"P18028","Trauf, T.","Buch","VerlegerIn Buch","9783000261008",2008
"P12533","Nielsen, Jens","Literaturwettbewerb Ausgabe","Jurymitglied","WA215",2020
"P4041","Ernst, Andreas","Buch","VerfasserIn Buch","9783837206401",2009
"P9185","Koschorrek-Müller, Anita","Buch","Sonstige Rolle Buch","9783866752146",2014
"P8919","Klymchuk, Alexander","Buch","VerfasserIn Buch","9783982547701",2023
"P3312","Dinse, Sascha","Buch","VerfasserIn Buch","9783948949204",2022
"P5687","Groneberg, David","Buch","Sonstige Rolle Buch","9783941127180",2012
"P60","Abendroth, Alana","Buch","Unklare Rolle Buch","9783944154466",2016
"P15337","Schlag, Evelyn","Buch","Sonstige Rolle Buch","9783902717283",2015
"P18795","Wassill, Iris","Buch","Sonstige Rolle Buch","9783957200693",2015
"P3811","Eigenbrodt, Alexander Ferdinand","Buch","VerfasserIn Buch","9783754948972",2022
"P17102","Steiner, Nicola","Literaturwettbewerb Ausgabe","Jurymitglied","WA246",2023
"P17203","Steven, Collin","Buch","VerfasserIn Buch","9783957201720",2016
"P4171","Fallada, Hans","Buch","Unklare Rolle Buch","9783753101330",2020
"P18413","Vick, Helmut","Buch","HerausgeberIn Buch","9783866807655",2011
"P4766","Frieling, Wilhelm Ruprecht","Buch","VerfasserIn Buch","9783941286108",2008
"P10440","Lieschke, Kristina","Buch","VerlegerIn Buch","9783948081003",2019
"P17520","Sueße, Thorsten","Buch","VerfasserIn Buch","9783827194916",2018
"P10966","Maier, Gabriel","Buch","VerfasserIn Buch","9783946381525",2018
"P17484","Stöger, Christina","Buch","VerfasserIn Buch","9783946820062",2016
"P9392","Kreutz, Anneliese","Buch","VerfasserIn Buch","9783831613793",2008
"P907","Bauer, Ingolf G. S.","Buch","VerfasserIn Buch","9783754956168",2022
"P13347","Pietschmann, Jessica","Buch","Unklare Rolle Buch","9783752943580",2020
"P6441","Haslinger, Josef","Buch","Sonstige Rolle Buch","9783902717207",2014
"P7416","Hoßfeld, Monika","Buch","VerfasserIn Buch","9783942728232",2018
"P3651","Ebersbach, Markus","Buch","Sonstige Rolle Buch","9783942229180",2010
"P1535","Biron, Georg","Buch","VerfasserIn Buch","9783902900548",2014
"P1378","Berres, Georg K.","Buch","VerfasserIn Buch","9783960002642",2023
"P5441","Goosen, Frank","Buch","VerfasserIn Buch","9783837523522",2020
"P9345","Krebs, Peter","Buch","VerfasserIn Buch","9783039130344",2023
"P13210","Petrov, Ivan","Buch","VerfasserIn Buch","9783830195443",2021
"P11657","Michaels, Adi Mira","Buch","Unklare Rolle Buch","9783946711094",2022
"P11527","Menrath, Rolf","Buch","Sonstige Rolle Buch","9783944643304",2014
"P15603","Schmitz-Scholemann, Christoph","Buch","HerausgeberIn Buch","9783737402712",2018
"P8572","Kessler, Christof","Buch","VerfasserIn Buch","9783847905516",2013
"P8937","Knappe, Günter","Buch","VerfasserIn Buch","9783963082214",2023
"P10594","Loewel, Regina","Buch","VerfasserIn Buch","9783869370798",2017
"P4716","Fricke, Gerald","Buch","Sonstige Rolle Buch","9783934896321",2011
"P1410","Bettisch, Johannes","Buch","VerfasserIn Buch","9783837027648",2008
"P18624","Wagenfeld, Karl","Buch","Sonstige Rolle Buch","9783849810528",2015
"P11939","Moser, Valerio","Buch","VerfasserIn Buch","9783954611676",2020
"P4695","Frey, Alexander M.","Buch","VerfasserIn Buch","9783942788342",2016
"P15499","Schmidt, Klaus Tiberius","Buch","VerfasserIn Buch","9783752958461",2020
"P17433","Sträter, Hans","Buch","VerfasserIn Buch","9783933730190",2019
"P5669","Grjasnowa, Olga","Literaturwettbewerb Ausgabe","Jurymitglied","WA60",2017
"P3555","Durbridge, Francis","Buch","VerfasserIn Buch","9783959881098",2018
"P17980","Tolzien, Eike-Jürgen","Buch","Sonstige Rolle Buch","9783948413088",2018
"P16401","Seithe, Angelica","Buch","VerfasserIn Buch","9783954070275",2013
"P12618","Noll, Wulf","Buch","VerfasserIn Buch","9783944011851",2018
"P997","Bayer, Xaver","Buch","VerfasserIn Buch","9783990272404",2020
"P14234","Richardson, MAurice","Buch","VerfasserIn Buch","9783960002604",2023
"P12547","Nier, Petra","Buch","VerfasserIn Buch","9783845923239",2017
"P13685","Puzio, Veronika","Buch","VerfasserIn Buch","9783842356535",2012
"P9143","Kopietz, Anke","Buch","Sonstige Rolle Buch","9783942229296",2011
"P12479","Nezach, Caytoh","Buch","VerfasserIn Buch","9783964080585",2019
"P8498","Kellnhofer, Claudia","Buch","VerfasserIn Buch","9783942849685",2018
"P10599","Loh, Wolfgang","Buch","VerfasserIn Buch","9783000454592",2014
"P9745","Köhler-Terz, Iris","Buch","Sonstige Rolle Buch","9783944284415",2014
"P4858","Fuchs, Elisa","Literaturwettbewerb Ausgabe","Jurymitglied","WA184",2018
"P4049","Ernting, Bernd V.","Buch","VerfasserIn Buch","9783931569303",2023
"P14302","Riedl, Robert","Buch","Unklare Rolle Buch","9783748507468",2019
"P15293","Schillinger, Eva-Maria","Buch","Sonstige Rolle Buch","9783866859296",2022
"P19296","Wieland, Dieter","Buch","VerfasserIn Buch","9783929233902",2009
"P15648","Schneider, Gesa","Literaturwettbewerb Ausgabe","Jurymitglied","WA235",2022
"P5084","Gebauer, Kurt","Buch","VerfasserIn Buch","9783901300509",2016
"P1614","Blaudzun, Anne","Literaturzeitschrift","Creator Zeitschrift","Z60",NULL
"P1629","Bleier, Ulrike Anna","Buch","Sonstige Rolle Buch","9783940691453",2013
"P13869","Rapp, Sandra","Buch","Sonstige Rolle Buch","9783957200709",2015
"P360","Anderson, F.","Buch","VerfasserIn Buch","9783837052381",2009
"P7712","Imbach, Rolf","Buch","Sonstige Rolle Buch","9783952407110",2013
"P15715","Schnurre, Wolfdietrich","Buch","VerfasserIn Buch","9783940636010",2008
"P438","Antares, Varia","Buch","Sonstige Rolle Buch","9783942229500",2011
"P5387","Goepfert, Aimée","Buch","VerfasserIn Buch","9783347550643",2022
"P19968","Zicari, Greta","Buch","Sonstige Rolle Buch","9783942229258",2011
"P14427","Roedel, Rita","Literaturwettbewerb Ausgabe","GewinnerIn","WA83",2009
"P8891","Kloth, Franziska-Gabriele","Buch","Sonstige Rolle Buch","9783942229630",2012
"P18781","Wartmann, Dodo","Buch","VerfasserIn Buch","9783864761225",2019
"P1528","Birkholz, Jörn","Buch","VerfasserIn Buch","9783748575412",2019
"P10642","Lorenzen, Rudolf","Buch","VerfasserIn Buch","9783940426284",2010
"P12892","Oversberg, Regina","Buch","VerfasserIn Buch","9783943519204",2015
"P15430","Schmid, Lothar","Buch","HerausgeberIn Buch","9783780211385",2019
"P5748","Gruber, Roswitha","Buch","VerfasserIn Buch","9783765543647",2020
"P13175","Peternell, Andreas R.","Literaturzeitschrift","Creator Zeitschrift","Z64",NULL
"P5835","Grüner, Artur","Buch","VerfasserIn Buch","9783837216059",2014
"P19121","Wendt, O. E.","Buch","VerfasserIn Buch","9783754673669",2022
"P8188","Kaech, Ingrid","Buch","VerfasserIn Buch","9783942794015",2011
"P15808","Schreiber, Kurt W.","Buch","VerfasserIn Buch","9783864558023",2017
"P15771","Schorm, Rainer","Buch","VerfasserIn Buch","9783891553626",2011
"P14801","Rößler, Lysann","Buch","HerausgeberIn Buch","9783944284064",2013
"P4484","Fitzner, Thomas","Buch","VerfasserIn Buch","9783839205044",2023
"P12929","Page, Kira","Buch","VerfasserIn Buch","9783862777655",2018
"P13166","Peter, Karin","Buch","VerlegerIn Buch","9783000500510",2015
"P15416","Schmetzstorff, Andreas","Buch","VerfasserIn Buch","9783981382211",2010
"P6493","Hauptvogel, Frank","Buch","Sonstige Rolle Buch","9783963111822",2019
